annee;diplome;etablissement;academie;domaine;discipline;taux_de_reponse;taux_dinsertion;taux_d_emploi;salaire_brut_annuel_estime;situation;nombre_de_reponses;poids_de_la_discipline;idDiscipline;idDiplome;idLieu;IdTemps;SituationMois;NombreReponsesCAST(INT);TauxInsertionCAST(INT);SalaireBrutAnnuelEstimeCAST(INT);TauxReponsesCAST(INT);ErrorCode;ErrorColumn
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Lettres, langues, arts;Lettres, langues, arts;82;84;;23400;30 mois après le diplôme;135;35;13;2;70;6;30;135;84;23400;82;-1071607685;0
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;88;90;;25600;30 mois après le diplôme;260;62;7;2;70;6;30;260;90;25600;88;-1071607685;0
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;;;18 mois après le diplôme;5;1;3;2;70;6;18;5;;;100;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Droit, économie et gestion;Droit;69;;;;30 mois après le diplôme;17;5;4;2;73;6;30;17;;;69;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Droit, économie et gestion;Gestion;63;90;;28100;30 mois après le diplôme;212;63;9;2;73;6;30;212;90;28100;63;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Lettres, langues, arts;Lettres, langues, arts;77;;;;30 mois après le diplôme;27;7;13;2;73;6;30;27;;;77;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences humaines et sociales;Histoire-géographie;0;;;;30 mois après le diplôme;0;;10;2;73;6;30;0;;;0;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;78;86;;27800;18 mois après le diplôme;74;18;8;2;73;6;18;74;86;27800;78;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Sciences fondamentales;60;;;;30 mois après le diplôme;6;1;20;2;73;6;30;6;;;60;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Informatique;81;;;;18 mois après le diplôme;19;5;12;2;73;6;18;19;;;81;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Autres sciences, technologies et santé;77;88;;;30 mois après le diplôme;34;8;3;2;73;6;30;34;88;;77;-1071607685;0
2014;MASTER ENS;Artois;Lille;Masters enseignement;Masters enseignement;82;94;;27700;30 mois après le diplôme;217;100;14;1;35;6;30;217;94;27700;82;-1071607685;0
2014;MASTER LMD;Artois;Lille;Droit, économie et gestion;Droit;80;;;;30 mois après le diplôme;17;7;4;2;35;6;30;17;;;80;-1071607685;0
2014;MASTER LMD;Artois;Lille;Droit, économie et gestion;Économie;73;;;;30 mois après le diplôme;10;4;5;2;35;6;30;10;;;73;-1071607685;0
2014;MASTER LMD;Artois;Lille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;86;90;;26500;18 mois après le diplôme;60;26;1;2;35;6;18;60;90;26500;86;-1071607685;0
2014;MASTER LMD;Artois;Lille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;86;100;;27300;30 mois après le diplôme;60;26;1;2;35;6;30;60;100;27300;86;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;75;85;;;30 mois après le diplôme;46;22;7;2;35;6;30;46;85;;75;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences humaines et sociales;Autres sciences humaines et sociales;83;;;;18 mois après le diplôme;14;7;2;2;35;6;18;14;;;83;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences humaines et sociales;Autres sciences humaines et sociales;83;;;;30 mois après le diplôme;14;7;2;2;35;6;30;14;;;83;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;79;80;;;18 mois après le diplôme;47;22;8;2;35;6;18;47;80;;79;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences, technologies et santé;Sciences fondamentales;80;;;;18 mois après le diplôme;3;1;20;2;35;6;18;3;;;80;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Droit, économie et gestion;Droit;80;91;;;18 mois après le diplôme;59;8;4;2;47;6;18;59;91;;80;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Droit, économie et gestion;Économie;74;87;;22600;18 mois après le diplôme;66;10;5;2;47;6;18;66;87;22600;74;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Lettres, langues, arts;Lettres, langues, arts;43;;;;30 mois après le diplôme;18;5;13;2;47;6;30;18;;;43;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences humaines et sociales;Ensemble sciences humaines et sociales;81;79;;21800;18 mois après le diplôme;109;15;7;2;47;6;18;109;79;21800;81;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences humaines et sociales;Psychologie;94;;;;18 mois après le diplôme;17;2;17;2;47;6;18;17;;;94;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences, technologies et santé;Informatique;69;;;;30 mois après le diplôme;9;1;12;2;47;6;30;9;;;69;-1071607685;0
2014;MASTER ENS;Pau - Pays de l'Adour;Bordeaux;Masters enseignement;Masters enseignement;79;;;;30 mois après le diplôme;24;;14;1;102;6;30;24;;;79;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;90;94;;26200;30 mois après le diplôme;162;56;6;2;102;6;30;162;94;26200;90;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Droit;89;82;;23100;18 mois après le diplôme;52;18;4;2;102;6;18;52;82;23100;89;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Droit;89;90;;23200;30 mois après le diplôme;52;18;4;2;102;6;30;52;90;23200;89;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Économie;91;;;;30 mois après le diplôme;29;10;5;2;102;6;30;29;;;91;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Gestion;90;94;;24800;18 mois après le diplôme;81;28;9;2;102;6;18;81;94;24800;90;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences humaines et sociales;Histoire-géographie;83;;;;18 mois après le diplôme;10;3;10;2;102;6;18;10;;;83;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Ensemble sciences, technologies et santé;94;94;;28800;30 mois après le diplôme;81;27;8;2;102;6;30;81;94;28800;94;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Sciences fondamentales;86;;;;30 mois après le diplôme;22;7;20;2;102;6;30;22;;;86;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Sciences de l'ingénieur;100;;;;18 mois après le diplôme;15;5;19;2;102;6;18;15;;;100;-1071607685;0
2011;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences de la vie et de la terre;6;;;;30 mois après le diplôme;1;1;18;2;63;3;30;1;;;6;-1071607685;0
2011;MASTER LMD;Toutes universités et établissements assimilés;;Droit, économie et gestion;Droit;68;90;;30200;30 mois après le diplôme;2469;7;4;2;120;3;30;2469;90;30200;68;-1071607685;0
2011;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Autres sciences, technologies et santé;73;91;;28300;30 mois après le diplôme;1406;4;3;2;120;3;30;1406;91;28300;73;-1071607685;0
2012;MASTER ENS;Nice - Sophia-Antipolis;Nice;Masters enseignement;Masters enseignement;79;96;;26300;18 mois après le diplôme;127;100;14;1;84;4;18;127;96;26300;79;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Droit, économie et gestion;Droit;69;91;;30000;30 mois après le diplôme;67;12;4;2;84;4;30;67;91;30000;69;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Droit, économie et gestion;Économie;82;86;;31400;30 mois après le diplôme;56;10;5;2;84;4;30;56;86;31400;82;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Droit, économie et gestion;Économie;82;78;;27800;18 mois après le diplôme;56;10;5;2;84;4;18;56;78;27800;82;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Lettres, langues, arts;Lettres, langues, arts;74;;;;30 mois après le diplôme;19;3;13;2;84;4;30;19;;;74;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;62;81;;25000;30 mois après le diplôme;74;14;7;2;84;4;30;74;81;25000;62;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Psychologie;71;89;;;30 mois après le diplôme;38;7;17;2;84;4;30;38;89;;71;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Information communication;43;;;;30 mois après le diplôme;16;3;11;2;84;4;30;16;;;43;-1071607685;0
2012;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences, technologies et santé;Sciences de la vie et de la terre;55;81;;;30 mois après le diplôme;32;6;18;2;84;4;30;32;81;;55;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Droit, économie et gestion;Droit;70;85;;26800;18 mois après le diplôme;150;12;4;2;31;4;18;150;85;26800;70;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;71;85;;21800;30 mois après le diplôme;100;8;13;2;31;4;30;100;85;21800;71;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences humaines et sociales;Psychologie;74;77;;24400;18 mois après le diplôme;82;6;17;2;31;4;18;82;77;24400;74;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences humaines et sociales;Autres sciences humaines et sociales;79;77;;24400;30 mois après le diplôme;65;5;2;2;31;4;30;65;77;24400;79;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Sciences de la vie et de la terre;74;71;;27400;18 mois après le diplôme;129;9;18;2;31;4;18;129;71;27400;74;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Informatique;84;87;;;18 mois après le diplôme;38;3;12;2;31;4;18;38;87;;84;-1071607685;0
2012;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Autres sciences, technologies et santé;73;89;;28400;30 mois après le diplôme;93;7;3;2;31;4;30;93;89;28400;73;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;74;91;;32100;30 mois après le diplôme;253;51;6;2;45;4;30;253;91;32100;74;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Droit, économie et gestion;Gestion;74;92;;28600;18 mois après le diplôme;156;31;9;2;45;4;18;156;92;28600;74;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Sciences humaines et sociales;Histoire-géographie;79;79;;25500;30 mois après le diplôme;48;9;10;2;45;4;30;48;79;25500;79;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Sciences, technologies et santé;Sciences de la vie et de la terre;67;;;;18 mois après le diplôme;27;6;18;2;45;4;18;27;;;67;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Sciences, technologies et santé;Sciences fondamentales;75;;;;30 mois après le diplôme;21;4;20;2;45;4;30;21;;;75;-1071607685;0
2012;MASTER LMD;Caen Normandie;Normandie;Sciences, technologies et santé;Sciences de l'ingénieur;62;;;;30 mois après le diplôme;8;2;19;2;45;4;30;8;;;62;-1071607685;0
2012;MASTER ENS;La Rochelle;Poitiers;Masters enseignement;Masters enseignement;76;;;;18 mois après le diplôme;28;100;14;1;64;4;18;28;;;76;-1071607685;0
2012;MASTER LMD;La Rochelle;Poitiers;Lettres, langues, arts;Lettres, langues, arts;77;;;;30 mois après le diplôme;17;7;13;2;64;4;30;17;;;77;-1071607685;0
2012;MASTER LMD;La Rochelle;Poitiers;Lettres, langues, arts;Lettres, langues, arts;77;;;;18 mois après le diplôme;17;7;13;2;64;4;18;17;;;77;-1071607685;0
2012;MASTER LMD;La Rochelle;Poitiers;Sciences, technologies et santé;Ensemble sciences, technologies et santé;78;90;;30600;30 mois après le diplôme;144;60;8;2;64;4;30;144;90;30600;78;-1071607685;0
2012;MASTER LMD;La Rochelle;Poitiers;Sciences, technologies et santé;Informatique;70;;;;18 mois après le diplôme;28;12;12;2;64;4;18;28;;;70;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;62;88;;28400;30 mois après le diplôme;156;33;6;2;54;4;30;156;88;28400;62;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Droit, économie et gestion;Économie;70;;;;30 mois après le diplôme;17;4;5;2;54;4;30;17;;;70;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;65;;;;30 mois après le diplôme;14;3;1;2;54;4;30;14;;;65;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences humaines et sociales;Histoire-géographie;75;;;;30 mois après le diplôme;9;2;10;2;54;4;30;9;;;75;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences humaines et sociales;Psychologie;67;86;;;18 mois après le diplôme;35;7;17;2;54;4;18;35;86;;67;-1071607685;0
2012;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences, technologies et santé;Sciences de la vie et de la terre;67;70;;23400;18 mois après le diplôme;107;21;18;2;54;4;18;107;70;23400;67;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Droit, économie et gestion;Économie;100;;;;30 mois après le diplôme;6;2;5;2;37;4;30;6;;;100;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Droit, économie et gestion;Gestion;79;89;;25200;30 mois après le diplôme;57;16;9;2;37;4;30;57;89;25200;79;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;100;;;;30 mois après le diplôme;7;2;1;2;37;4;30;7;;;100;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Lettres, langues, arts;Lettres, langues, arts;81;83;;;30 mois après le diplôme;46;13;13;2;37;4;30;46;83;;81;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Psychologie;83;;;;18 mois après le diplôme;24;6;17;2;37;4;18;24;;;83;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Information communication;95;;;;18 mois après le diplôme;18;5;11;2;37;4;18;18;;;95;-1071607685;0
2012;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences, technologies et santé;Sciences de la vie et de la terre;93;;;;18 mois après le diplôme;11;3;18;2;37;4;18;11;;;93;-1071607685;0
2012;MASTER LMD;Brest - Bretagne occidentale;Rennes;Lettres, langues, arts;Lettres, langues, arts;77;75;;21100;18 mois après le diplôme;79;22;13;2;43;4;18;79;75;21100;77;-1071607685;0
2012;MASTER LMD;Brest - Bretagne occidentale;Rennes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;80;84;;30400;18 mois après le diplôme;116;31;8;2;43;4;18;116;84;30400;80;-1071607685;0
2012;MASTER LMD;Brest - Bretagne occidentale;Rennes;Sciences, technologies et santé;Sciences fondamentales;72;86;;;18 mois après le diplôme;38;10;20;2;43;4;18;38;86;;72;-1071607685;0
2012;MASTER LMD;Brest - Bretagne occidentale;Rennes;Sciences, technologies et santé;Sciences de l'ingénieur;83;;;;30 mois après le diplôme;18;5;19;2;43;4;30;18;;;83;-1071607685;0
2012;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Économie;77;;;;18 mois après le diplôme;11;2;5;2;117;4;18;11;;;77;-1071607685;0
2012;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;76;;;;30 mois après le diplôme;13;3;1;2;117;4;30;13;;;76;-1071607685;0
2012;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;86;100;;32100;30 mois après le diplôme;46;8;8;2;117;4;30;46;100;32100;86;-1071607685;0
2012;MASTER ENS;Toulouse - Jean Jaures;Toulouse;Masters enseignement;Masters enseignement;65;98;;26500;30 mois après le diplôme;144;100;14;1;116;4;30;144;98;26500;65;-1071607685;0
2012;MASTER ENS;Toulouse - Jean Jaures;Toulouse;Masters enseignement;Masters enseignement;65;95;;26500;18 mois après le diplôme;144;100;14;1;116;4;18;144;95;26500;65;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Droit, économie et gestion;Gestion;72;88;;;30 mois après le diplôme;32;10;9;2;116;4;30;32;88;;72;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Lettres, langues, arts;Lettres, langues, arts;69;89;;23400;30 mois après le diplôme;89;28;13;2;116;4;30;89;89;23400;69;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Sciences humaines et sociales;Histoire-géographie;72;72;;23400;30 mois après le diplôme;58;17;10;2;116;4;30;58;72;23400;72;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Sciences humaines et sociales;Psychologie;79;93;;26000;30 mois après le diplôme;91;27;17;2;116;4;30;91;93;26000;79;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;69;;;;30 mois après le diplôme;13;4;8;2;116;4;30;13;;;69;-1071607685;0
2012;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;69;;;;18 mois après le diplôme;13;4;8;2;116;4;18;13;;;69;-1071607685;0
2012;MASTER ENS;Toulouse 3 - Paul Sabatier;Toulouse;Masters enseignement;Masters enseignement;79;100;;29600;30 mois après le diplôme;42;100;14;1;118;4;30;42;100;29600;79;-1071607685;0
2012;MASTER ENS;Toulouse 3 - Paul Sabatier;Toulouse;Masters enseignement;Masters enseignement;79;100;;28100;18 mois après le diplôme;42;100;14;1;118;4;18;42;100;28100;79;-1071607685;0
2012;MASTER LMD;Toulouse 3 - Paul Sabatier;Toulouse;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;71;96;;31700;30 mois après le diplôme;46;9;6;2;118;4;30;46;96;31700;71;-1071607685;0
2012;MASTER LMD;Toulouse 3 - Paul Sabatier;Toulouse;Sciences humaines et sociales;Information communication;80;81;;29900;18 mois après le diplôme;44;7;11;2;118;4;18;44;81;29900;80;-1071607685;0
2012;MASTER LMD;Toulouse 3 - Paul Sabatier;Toulouse;Sciences, technologies et santé;Sciences de la vie et de la terre;85;83;;26300;30 mois après le diplôme;180;28;18;2;118;4;30;180;83;26300;85;-1071607685;0
2012;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Lettres, langues, arts;Lettres, langues, arts;81;85;;23500;18 mois après le diplôme;91;30;13;2;39;4;18;91;85;23500;81;-1071607685;0
2012;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences humaines et sociales;Autres sciences humaines et sociales;85;80;;26300;30 mois après le diplôme;60;20;2;2;39;4;30;60;80;26300;85;-1071607685;0
2012;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences, technologies et santé;Ensemble sciences, technologies et santé;75;;;;30 mois après le diplôme;18;6;8;2;39;4;30;18;;;75;-1071607685;0
2012;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences, technologies et santé;Sciences de la vie et de la terre;75;;;;30 mois après le diplôme;18;6;18;2;39;4;30;18;;;75;-1071607685;0
